productID,category ,general,bath,glass,carpet,vacuum,manufacturer,product,website,fragrance,dilution,information,GsCertified,EcCertified,CarpetStyle
2906,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U4150H Odor fighting - Hypo Allergenic Inner Bag/Cloth Outer Bag,www.oreck.com,No,,,,,Silver Level
2907,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U4160 Odor fighting - Hypo Allergenic Inner Bag/Cloth Outer Bag,www.oreck.com,No,,,,,Silver Level
2908,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U4180 XL Pro Plus II  ,www.oreck.com,No,,"Micro-Fiber, Odor Fighter Bag Cloth Outer Bag",,,Gold Level
2909,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U4180 XL Signature Plus II  ,www.oreck.com,No,,,,,Silver Level
2910,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U4200H2  XL Silver,www.oreck.com,No,,"Type CC Micro-fiber inner bag,  ",,,Bronze Level
2911,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U4300 Graphite,,No,,HEPA Inner Bag,,,
2912,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7000 Platinum Odor fighting - Hypo Allergenic Inner Bag/E3 Outer Bag,www.oreck.com,No,,,,,Silver Level
2913,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7000E Odor fighting - Hypo Allergenic Inner Bag/E3 Outer Bag,www.oreck.com,No,,,,,Silver Level
2914,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7010 XL HEPA Inner Bag ,www.oreck.com,No,,,,,Silver Level
2915,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7030 Platinum,,No,,HEPA Odor Fighter Inner Bag,,,
2916,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7050 ECB -- Gold 2.0,www.oreck.com,No,,SMMS w/ Inner Bag Odor Fighter ,,,Bronze Level
2917,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7060 Gold HEPA Inner Bag,www.oreck.com,No,,,,,Bronze Level
2918,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7210 - David Oreck Aviator HEPA Inner Bag,www.oreck.com,No,,,,,Bronze Level
2919,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7210 XL Edge,,No,,HEPA Inner Bag,,,
2920,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7211 Axis,,No,,HEPA Inner Bag (White 76135) SMMSN Front/SMMSP Bac,,,
2921,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7220 XL Pilot HEPA Inner Bag,www.oreck.com,No,,,,,Bronze Level
2922,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U7230 XL Pilot HEPA Inner Bag,www.oreck.com,No,,,,,Gold Level
2923,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U8000 Edge HEPA Inner Bag,www.oreck.com,No,,,,,Silver Level
2924,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U8100 XL Edge HEPA Inner Bag,www.oreck.com,No,,,,,Bronze Level
2925,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U8200 XL Edge HEPA Inner Bag,www.oreck.com,No,,,,,Bronze Level
2926,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U8210 Edge Forever Series,,No,,HEPA Inner bag,,,
2927,Cleaning,,,,,,Ultra Chem Labs,Ultra Carpet Care Cleaner ,www.ultrachemlabs.com/,Yes,,Carpet Spot Remover.  Cold Water,Green Seal®,ECOLOGO®,
2928,Floor Finish,,,,,,Ultra Chem Labs,Ultra Gloss Flex Platinum,ultrachemlabs.com/,No,,GS-40,Green Seal®,,
2929,Floor Finish,,,,,,Ultra Chem Labs,Ultra Opal,ultrachemlabs.com/,No,,GS-40,Green Seal®,,
2930,Floor Finish,,,,,,Ultra Chem Labs,Ultra Pearl,www.ultrachemlabs.com,No,,GS-40,Green Seal®,,
2931,Cleaning,General,,,,,Essential Industries,Ultra Spray Cleaner,www.essind.com/,Yes,,,Green Seal®,,
2932,Cleaning,,Bath,,,,Prism Care Corporation,"Ultra Tile, Grout and Porcelain Cleaner, 946 mL, 4 L, 20 L, 200 L",www.prismcare.ca/,No,1:12-1:512,Toilet Bowl Cleaner,,ECOLOGO®,
2933,Hand Soaps,,,,,,Champion Chemical Co.,Ultra-Green Liquid Hand Soap PINK,www.championchemical.com,Yes,,,Green Seal®,,
2934,Vacuum Cleaners,,,,,Household Upright,Garry Vacuum LLC,Ultralight vacuum Hypo-Allergenic filtration system with 5-layer germicidal outer bag and 3 layer inner bag that trap harmful particles down to 0.3 microns,www.garryvac.com,No,,,,,Silver Level
2935,Hand Soaps,,,,,,Unitech Specialty Products,UNIGREEN Lotionized Hand Cleaner Fragrance Free,,No,,,Green Seal®,,Bronze Level
2936,Hand Soaps,,,,,,"Unisource Worldwide, Inc.",Unisource Respect Foam Handwash Pomeberry ,,Yes,,Ready to Use,,ECOLOGO®,
2937,Cleaning,,,Glass,,,Unitech Specialty Products,United Green Glass & Window Cleaner,,No,,,Green Seal®,,
2938,Cleaning,General,,,,,Unitech Specialty Products,United Green Multi-Purpose Cleaner,,No,,,Green Seal®,,Bronze Level
2939,Cleaning,General,Bath,Glass,Carpet,,Unitech Specialty Products,United Green Peroxide Cleaner,,Yes,,Carpet Spot Remover ,Green Seal®,,
2940,Cleaning,,Bath,,,,Unitech Specialty Products,United Green Tile & Grout Cleaner,,No,,,Green Seal®,,
2941,Floor Finish Stripper,,,,,,United Laboratories LLC,United Laboratories BullDog Floor Stripper,,No,,,,,
2942,Floor Finish,,,,,,United Laboratories LLC,United Laboratories Platinum Floor Finish,,No,,,,,
2943,Floor Finish,,,,,,United Laboratories LLC,United Laboratories Super Gold Floor Finish,,No,,,,,
2944,Floor Finish Stripper,,,,,,United Laboratories LLC,United Laboratories Wizard Plus Floor Stripper,,No,,,,,
2945,Vacuum Cleaners,,,,,Commercial Backpack,Tennant Co.,V-BP 6,www.tennantco.com,No,,Standard Paper Inner Bag w/Standard Outer Filter,,,Bronze Level
2946,Vacuum Cleaners,,,,,Commercial Upright,Tennant Co.,V-SMU -14,www.tennantco.com,No,,Type F Micro-Fiber Inner Bag; HEPA outer filter,,,Bronze Level
2947,Vacuum Cleaners,,,,,Commercial Wide Area,Tennant Co.,V-WA-30,www.tennantco.com,No,,,,,
2948,Vacuum Cleaners,,,,,Commercial Backpack,"Minuteman International, Inc.",V10 Pro Plus w/Turbo Floor Nozzle,www.minutemanintl.com,No,,"w/Micro-lined Paper Inner Bag, Standard Filter",,,Bronze Level
2949,Vacuum Cleaners,,,,,Commercial Backpack,"Minuteman International, Inc.",V10 Pro w/Turbo Floor Nozzle,www.minutemanintl.com,No,,"Micro-lined Paper Inner Bag, Standard Filter",,,Bronze Level
2950,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,"Versamatic 18"" model JAV18 Type 5300",www.windsorind.com,No,, Paper Inner Bag/Standard Filter,,,
2951,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,"Versamatic 18"" model VS18 Type 5300 ",www.windsorind.com,No,,Paper Inner Bag/Standard Filter,,,Gold Level
2952,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,VersaVac,,No,,"Bagless, HEPA Exhaust Filter",,,
2953,Cleaning,General,,,,,Produits Sanitaire Lepine Inc.,Vert Lepine Concentrated Degreaser VL04 205L,www.produitslepine.com/default.php,Yes,2oz/gal,,,ECOLOGO®,
2954,Cleaning,General,,,,,Produits Sanitaire Lepine Inc.,Vert Lepine Concentrated Degreaser VL04 20L,www.produitslepine.com/default.php,Yes,2oz/gal,,,ECOLOGO®,
2955,Cleaning,General,,,,,Wood Wyant,VERT-2-GO All Purpose Cleaner,www.woodwyant.com/,No,,,,ECOLOGO®,
2956,Cleaning,General,Bath,,,,Wood Wyant,Vert-2-Go Blue Force,www.sanimarc.com/,No,RTU,Toilet Bowl Cleaner,,ECOLOGO®,
2957,Cleaning,,,,,,Wood Wyant,Vert-2-Go Bowl Cleaner,www.woodwyant.com/,No,RTU,Toilet Bowl Cleaner,,ECOLOGO®,
2958,Cleaning,General,Bath,,,,Wood Wyant,Vert-2-Go Cream Cleanser 1 L,www.sanimarc.com/,No,RTU,Toilet Bowl Cleaner,,ECOLOGO®,
2959,Cleaning,General,,,,,Wood Wyant,VERT-2-GO Floor Cleaner,www.woodwyant.com/,No,,,,ECOLOGO®,
2960,Hand Soaps,,,,,,Wood Wyant,"Vert-2-Go Foaming Hand Soap 4L, 20l",www.woodwyant.com,No,,RTU,,ECOLOGO®,Bronze Level
2961,Cleaning,,,Glass,,,Wood Wyant,VERT-2-GO Glass Cleaner,www.woodwyant.com/,No,,,,ECOLOGO®,
2962,Cleaning,,Bath,,,,Wood Wyant,Vert-2-Go Heavy Duty Washroom Cleaner,www.sanimarc.com/,Yes,"RTU, 1:3",Toilet Bowl Cleaner,,ECOLOGO®,
2963,Hand Soaps,,,,,,Wood Wyant,Vert-2-Go Lotion Hand Soap,www.woodwyant.com,Yes,,,,ECOLOGO®,
2964,Cleaning,,Bath,,,,Wood Wyant,"Vert-2-Go Scrub E-Z 1 L, 4 L",www.sanimarc.com/,Yes,RTU/1:3,Toilet Bowl Cleaner,,ECOLOGO®,
2965,Cleaning,,Bath,,,,Wood Wyant ,VERT-2-GO Washroom Cleaner,www.woodwyant.com/,No,,,,ECOLOGO®,
2966,Hand Soaps,,,,,,Dade Paper Company,Victoria Bay Botanical Foam Handwash,,Yes,,Ready to Use,,ECOLOGO®,Silver Level
2967,Cleaning,General,,,,,Dade Paper Company,Victoria Bay CMS All Purpose Cleaner 1 gallon,imperialdade.com/,No,"1:05,",,,ECOLOGO®,
2968,Cleaning,,Bath,,,,Dade Paper Company,Victoria Bay CMS Bathroom and Bowl Cleaner 1 gallon,imperialdade.com/,No,8oz:1gal,Toilet Bowl Cleaner,,ECOLOGO®,
2969,Cleaning,,,Glass,,,Dade Paper Company,Victoria Bay CMS Concentrated VOC Free Glass Cleaner 1 gallon,imperialdade.com/,No,4oz./gal,,,ECOLOGO®,
2970,Cleaning,General,,,,,Dade Paper Company,Victoria Bay CMS Non-Solvent Clearner/Degreaser 1 gallon,imperialdade.com/,No,1 oz/gal,,,ECOLOGO®,
2971,Cleaning,General,,Glass,Carpet,,Dade Paper Company,Victoria Bay CMS OxyOrange Clearner 1 gallon,imperialdade.com/,Yes,,,,ECOLOGO®,
2972,Cleaning,,Bath,,,,Dade Paper Company,Victoria Bay Foaming Shower & Bathroom 1 quart,imperialdade.com/,Yes,RTU,Toilet Bowl Cleaner,,ECOLOGO®,
2973,Cleaning,,,Glass,,,Dade Paper Company,Victoria Bay Glass Cleaner RTU 1 quart,imperialdade.com/,No,RTU,,,ECOLOGO®,
2974,Cleaning,General,,,,,Dade Paper Company,Victoria Bay OxyOrange Concentrated Cleaner 1 gallon,imperialdade.com/,Yes,,,,ECOLOGO®,
2975,Hand Soaps,,,,,,Dade Paper Company,Victoria Bay Pomeberry Foam Handwash,,Yes,,Ready to Use,,ECOLOGO®,Silver Level
2976,Cleaning,General,,,,,Dade Paper Company,Victoria Bay Spray & Wipe Cleaner RTU 1 quart,imperialdade.com/,Yes,RTU,,,ECOLOGO®,
2977,Cleaning,,,,Carpet,,Von Schrader Company,Von Schrader Anti-Resoil Carpet and Upholstery Detergent,www.vonschrader.com/,No,1:21 - 1:32,Cold Water  ,Green Seal®,,Silver Level
2978,Cleaning,,,,Carpet,,Von Schrader Company,Von Schrader Anti-Resoil Carpet Detergent,www.vonschrader.com/,No,1:21 - 1:32,Cold Water  ,Green Seal®,,Silver Level
2979,Cleaning,,Bath,,,,Gabriel First Corp.,Walls N All - EFP VOC-Free Acidic Cleaner,www.gabrielfirst.com/,No,,,Green Seal®,,
2980,Hand Soaps,,,,,,Triple S,Walnut Heavy Duty Hand Scrub,,Yes,,,Green Seal®,ECOLOGO®,Bronze Level
2981,Hand Soaps,,,,,,"Kutol Products Company, Inc.",Walnut Scrub Heavy-Duty Hand Cleaner with Natural Scrubbers,,Yes,,,,,Silver Level
2982,Vacuum Cleaners,,,,,Commercial Wide Area,Windsor Industries,WAVE Model WAV,,No,,,,,
2983,Cleaning,General,,,,,Casey Engineering Maintenance Inc.,"Wavelength No.  2 eco glass cleaner, 1.5 Gal and Quart,    ",caseyemi.com/,No,1 product 40 water,,,ECOLOGO®,
2984,Cleaning,General,,,,,Casey Engineering Maintenance Inc.,Wavelength No.  20 eco general purpose cleaner 1.5 gal,caseyemi.com/,Yes,1 oz per gallon water,,,ECOLOGO®,
2985,Cleaning,General,,,,,Casey Engineering Maintenance Inc.,Wavelength No. 22 eco hd degreaser 1.5 gal and Quart,caseyemi.com/,Yes,2-16 oz per gallon water(purpose dependant),,,ECOLOGO®,
2986,Cleaning,General,,,,,Casey Engineering Maintenance Inc.,"Wavelength No. 5 eco neutral cleaner, 1.5 Gal",caseyemi.com/,No,.5-1 oz product gallon water,,,ECOLOGO®,
2987,Cleaning,General,,,,,Casey Engineering Maintenance Inc.,WavelengthNo.  30 eco organic washroom cleaner 1.5 gal and Quart,caseyemi.com/,No,2-8 oz per gallon water,,,ECOLOGO®,
2988,Cleaning,General,,,,,Casey Engineering Maintenance Inc.,"WavelengthNo.  72 eco H2O2 ap cleaner 1.5 gal, and Quart",caseyemi.com/,No,1-8 oz per gallon water,,,ECOLOGO®,
2989,Hand Soaps,,,,,,Waxie Sanitary,Waxie Green Citrus Ginger foam Handwash,www.waxie.com,Yes,,RTU,,ECOLOGO®,
2990,Cleaning,General,Bath,Glass,Carpet,,WAXIE Sanitary Supply,Waxie Green Citrus Hydroxyclean Multipurpose Cleaner,info.waxie.com/,Yes,"1:16, 1:32",Cold Water,Green Seal®,,
2991,Hand Soaps,,,,,,Waxie Sanitary,Waxie Green Clear and Mild Foam Handwash,www.waxie.com,No,,RTU,,ECOLOGO®,
2992,Cleaning,,,,Carpet,,WAXIE Sanitary Supply,Waxie Green Fibercare Carpet Soil Extractor,info.waxie.com/,No,"1:3, 1:8, 1:21, 1:64",Cold Water ,Green Seal®,,
2993,Hand Soaps,,,,,,Waxie Sanitary,Waxie Green Lotionized Hand Soap 1 gal,www.waxie.com,No,,RTU,,ECOLOGO®,Bronze Level
2994,Hand Soaps,,,,,,Waxie Sanitary,Waxier Green Botanical Foam Handwash,www.waxie.com,Yes,,RTU,,ECOLOGO®,
2995,Hand Soaps,,,,,,West Pentone,West Pentone Bio-Derm Hand Cleanser,www.westpentoneinc.com,Yes,,,,ECOLOGO®,
2996,Hand Soaps,,,,,,Whisk Products,Whisk Lotion 120,www.whiskproducts.com,Yes,,,Green Seal®,,
2997,Hand Soaps,,,,,,Whisk Products,WhiskLotion 153,www.whiskproducts.com/,Yes,,,Green Seal®,,Bronze Level
2998,Hand Soaps,,,,,,Whisk Products,WhiskLotion 157 Pink Foam Lotion Soap,www.whiskproducts.com/,Yes,,,Green Seal®,,
2999,Hand Soaps,,,,,,Daycon Products Company,White Pearl Hand Soap,www.daycon.com/,Yes,,,Green Seal®,,
3000,Cleaning,,,Glass,,,Bio-Spectra,Window & Mirror Cleaner,,No,,,,ECOLOGO®,
3001,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,Windsor Access 12'' Type 7030 ,www.windsorind.com,No,,Paper inner bag; standard filter,,,Silver Level
3002,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,Windsor Access 15'' ,www.windsorind.com,No,,Micro-lined Paper inner bag; standard filter,,,Silver Level
3003,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,Windsor Flexamatic 12 Type 7030 ,,No,,Paper inner bag; standard filter,,,Silver Level
3004,Vacuum Cleaners,,,,,Household Upright,Windsor Industries,Windsor Flexamatic FM- 15 Type 7030 ,www.windsorind.com,No,,Paper inner bag; Standard outer filter ,,,Bronze Level
3005,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,Windsor Sensor S12 Model SRS12 ,www.windsorind.com,No,,Type 5300 Paper inner bag; standard filter,,,Silver Level
3006,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,Windsor Sensor S15 Model SRS15 ,www.windsorind.com,No,,Type 5300 Paper inner bag; standard filter,,,Silver Level
3007,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,Windsor Sensor XP12 Model SRPXP12,www.windsorind.com,No,,Micro-Lined Paper Inner Bag,,,Silver Level
3008,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,Windsor Sensor XP15 Model SRPXP15,www.windsorind.com,No,,Micro-Lined Paper Inner Bag,,,Silver Level
3009,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,Windsor Sensor XP18 Model SRPXP18,www.windsorind.com,No,,Micro-Lined Paper Inner Bag,,,Bronze Level
3010,Vacuum Cleaners,,,,,Commercial Backpack,Windsor Industries,Windsor VacPac VP-10,www.windsorind.com,No,,,,,Gold Level
3011,Vacuum Cleaners,,,,,Commercial Backpack,Windsor Industries,Windsor VacPac VP-6 (VP6),www.windsorind.com,No,,,,,Gold Level
3012,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,"Windsor Versamatic 14'' Model VS14, Type 2003 ",www.windsorind.com,No,,Paper Inner Bag; Standard Filter,,,Gold Level
3013,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,Windsor Versamatic Plus 14 VSP 14 Type 5300 ,www.windsorind.com,No,,Paper Bag,,,Bronze Level
3014,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,Windsor Versamatic Plus 18 VSP 18 Type 5300 ,www.windsorind.com,No,,Paper Bag,,,Bronze Level
3015,Vacuum Cleaners,,,,,Commercial Upright,Windsor Industries,"Windsor Versamatic V14 Model JAV14, Type 2003 ",www.windsorind.com,No,,Paper inner bag;Standard outer filter ,,,Gold Level
3016,Hand Soaps,,,,,,Betco,Winning Hands Clear Foaming Skin Cleanser ,www.betco.com,No,,,Green Seal®,,Bronze Level
3017,Cleaning,General,,,,,M.D. Stetson Company,Winterclean 365,www.mdstetson.com/,Yes,"1:64,",,Green Seal®,,
3018,Cleaning,,Bath,,,,Swish Maintenance Ltd,Wood & Laminate Floor Cleaner,,Yes,,,,ECOLOGO®,
3019,Cleaning,General,,,,,WORX Environmental Products,WORX All Natural Env Cleaner,www.worxbest.com/us/default.htm,No,RTU,,,ECOLOGO®,
3020,Floor Finish,,,,,,"Essential Industries, Inc.",X-Coat 22 265FF,www.essind.com,No,,,,,
3021,Cleaning,,,Glass,,,"Big 3 Packaging, Llc",X-Treme Window Cleaner,pakit.com/,Yes,,,Green Seal®,,
3022,Cleaning,General,,,,,"Spartan Chemical Company, Inc.",Xcelent?,,Yes,"1:64,",,,,
3023,Floor Finish,,,,,,Zep Manufacturing Company,Zep Focus Floor Finish (Product No. 0812),www.zepmfg.com/,No,,,,,
3024,Hand Soaps,,,,,,Zep Manufacturing Company,ZEP Green Link Mango Foam Soap,www.zepcan.com,Yes,,,,ECOLOGO®,
3025,Hand Soaps,,,,,,Zep Manufacturing Company,ZEP Green Link Mango Lotion,www.zepcan.com,Yes,,,,ECOLOGO®,
3026,Floor Finish,,,,,,Zep Manufacturing Company,Zep Image Floor Finish (Product No. 1935),www.zepmfg.com/,No,,,,,
3027,Floor Finish,,,,,,Zep Manufacturing Company,Zep Ovation Floor Finish (Product No. 1901),www.zepmfg.com/,No,,,,,
3028,Floor Finish,,,,,,Zep Manufacturing Company,Zep Parade Sealer (Product No. 2018),www.zepmfg.com/,No,,,,,
3029,Floor Finish Stripper,,,,,,Zep Manufacturing Company,Zep Perimeter Floor Stripper (Product No. 0005),www.zepmfg.com/,No,,,,,
3030,Floor Finish,,,,,,Zep Manufacturing Company,Zep PolyShield Floor Finish (Product No. 1339),www.zepmfg.com/,No,,,,,
3031,Floor Finish,,,,,,Zep Manufacturing Company,Zep Shield Floor Finish (Product No. 1971),www.zepmfg.com/,No,,,,,
3032,Floor Finish Stripper,,,,,,Zep Manufacturing Company,Zep StripEase Floor Stripper (Product No. 1071),www.zepmfg.com/,No,,,,,
3033,Floor Finish Stripper,,,,,,Zep Manufacturing Company,Zep Time Saver Floor Stripper (Product No. 2017),www.zepmfg.com/,No,,,,,
3034,Floor Finish,,,,,,Zep Manufacturing Company,Zep Tone Sealer (Product No. 1996),www.zepmfg.com/,No,,,,,
3035,Vacuum Cleaners,,,,,Commercial Wide Area,"Zep, Inc.",Zep Vacuum,www.zep.com,No,,"Paper Bags, HEPA Filter & On Board Tool Kit",,,Bronze Level
3036,Floor Finish,,,,,,Zep Manufacturing Company,Zep Zarathon Floor Finish (Product No. 1080),www.zepmfg.com/,No,,,,,
3037,Cleaning,General,Bath,,,,"Clenetech, LLC",Zeroclene Concentrate,www.zeroclene.com/,No,,carpet spot remover.  Cold water ,Green Seal®,,
3038,Cleaning,General,Bath,,,,"Clenetech, LLC",Zeroclene Daily,www.zeroclene.com/,No, ,,Green Seal®,,
3039,Cleaning,,,,,,"Clenetech, LLC",Zeroclene? Carpet & Upolstery,www.zeroclene.com/,No,"1:08,",Carpet Spot Remover.  Cold water,Green Seal®,,
3040,Cleaning,General,,,,,Buckeye International,Buckeye Eco All-Purpose Cleaner,https://www.buckeyeinternational.com/products/eco-proportioning/eco-all-purpose-cleaner-e11,Yes,,,Green Seal®,,
3041,Cleaning,General,,,,,Buckeye International,Buckeye Eco Glass Cleaner HD E12 S12,https://www.buckeyeinternational.com/products/eco-proportioning/eco-glass-cleaner-hd-e12-s12,Yes,,,Green Seal®,,
3042,Cleaning ,General,,,,,Buckeye International,Buckeye Eco Hydrogen Peroxide Cleaner,https://www.buckeyeinternational.com/products/eco-proportioning/eco-hydrogen-peroxide-cleaner-e15-s15,Yes,,,Green Seal®,,
3043,Cleaning,General,,,,,Buckeye International,Buckeye Eco Acid Cleaner,https://www.buckeyeinternational.com/products/eco-proportioning/eco-acid-cleaner-e16,Yes,,,Green Seal®,,
3044,Cleaning,General,,,,,Buckeye International,Buckeye Eco pH Neutral Cleaner,https://www.buckeyeinternational.com/products/eco-proportioning/eco-ph-neutral-cleaner-e31-s31,Yes,,,Green Seal®,,
3045,Cleaning,General,,,,,Buckeye International,https://www.buckeyeinternational.com/products/eco-proportioning/eco-floor-cleaner-e32-s32,,No,,,Green Seal®,,
3046,Hand Soaps,,,,,,Buckeye International,Symmetry Green Certified Hand Wash SMT™,https://www.buckeyeinternational.com/products/symmetry-hand-hygiene,No,,,Green Seal®,,
3047,Hand Soaps,,,,,,"Vi-Jon, Inc.",Germ-X Moisturizing Hand Sanitizer,https://www.germx.com/product/germ-x-original-2-oz/,Yes,,,Green Seal®,,
3048,Hand Soaps,,,,,,"Vi-Jon, Inc.",Dye Free Germ-X Advanced Hand Sanitizer with Aloe,,Yes,,,Green Seal®,,
3049,Hand Soaps,,,,,,Essity/SCA Tissue North America,Tork Hand Sanitizer Alcohol Foam,https://www.torkusa.com/product/400217/refill/hand-sanitizer,No,,,Green Seal®,,
3050,Hand Soaps,,,,,,Hillyard Industries,Instant Hand Sanitizer Gel,https://b2b.hillyard.com/productdetail/index/grid/wwsm/PD~HIL0040200,Yes,,,Green Seal®,,
3051,Hand Soaps,,,,,,Hillyard Industries,Instant Hand Sanitizer Spray,https://b2b.hillyard.com/productdetail/index/grid/wwm/PD~HIL0042200,Yes,,,Green Seal®,,
3052,Hand Soaps,,,,,,Essity/SCA Tissue North America,Tork Odor-Control Hand Washing Liquid Soap,https://www.torkusa.com/product/400020/refill/skin-care,No,,,Green Seal®,,
3053,Hand Soaps,,,,,,VonDrehle Corporation,Harbor Mist™ Foam Soap,,Yes,,,Green Seal®,,
3054,Cleaning,General,,,,,Multiplex Bio-Tech,ARABSABIO Multipurpose Liquid,,Yes,"1:100,",,Green Seal®,,
3055,Cleaning,General,,,,,Multiplex Bio-Tech,SHUDDI Multipurpose Liquid,,Yes,"1:100,",,Green Seal®,,
3056,Hand Soaps,,,,,,Essity/SCA Tissue North America,Tork Clarity Hand Washing Foam Soap,https://www.torkusa.com/product/401800/refill/skin-care,No,,,Green Seal®,,
3057,Hand Soaps,,,,,,Kutol Products Company,HealthGuard® Foaming 62% Alcohol Hand Sanitizer,https://www.kutol.com/products-page/foaming-62-alcohol-hand-sanitizer/,No,,,Green Seal®,,
3058,Hand Soaps,,,,,,Kutol Products Company,HealthGuard® Foaming 70% Alcohol Hand Sanitizer,https://www.kutol.com/products-page/foaming-70-alcohol-hand-sanitizer/,No,,,Green Seal®,,
3059,Hand Soaps,,,,,,Kutol Products Company,HealthGuard® 70% Alcohol Hand Sanitizer Gel,https://www.kutol.com/products-page/70-alcohol-hand-sanitizer-gel/,No,,,Green Seal®,,
3060,Hand Soaps,,,,,,Kutol Products Company,HealthGuard® 62% Alcohol Hand Sanitizer Gel,https://www.kutol.com/products-page/62-alcohol-hand-sanitizer-gel/,No,,,Green Seal®,,
